idx,class,conversation
815,일반 대화,이번에 강아지 다녀왔는데 산책 나갔더니 사람들이 귀엽다고 다들 웃더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 강아지 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
816,일반 대화,이번에 카페 다녀왔는데 분위기가 아늑해서 사진 찍기에도 좋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 카페 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
817,일반 대화,이번에 치킨 다녀왔는데 양념 반 후라이드 반이 진리더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 치킨 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
818,일반 대화,이번에 콘서트 다녀왔는데 노래 따라 부르면서 신나게 즐겼어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 콘서트 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
819,일반 대화,이번에 자전거 다녀왔는데 한강 달리니까 바람이 시원하고 기분이 최고였어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 자전거 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
820,일반 대화,이번에 전시회 다녀왔는데 작품들이 감동적이었고 설명도 잘 돼 있었어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 전시회 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
821,일반 대화,이번에 바닷가 다녀왔는데 파도 소리 들으니까 힐링되고 모래사장에서 걷는 것도 즐거워 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 바닷가 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
822,일반 대화,이번에 빵집 다녀왔는데 크루아상이랑 마카롱이 바삭하고 달콤해서 기다린 보람이 있었어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 빵집 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
823,일반 대화,이번에 경기장 다녀왔는데 응원 열기가 대단했고 마지막 골 장면은 소름 돋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 경기장 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
824,일반 대화,이번에 영화관 다녀왔는데 스토리도 탄탄하고 액션 장면이 시원시원했어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 영화관 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
825,일반 대화,이번에 등산 다녀왔는데 공기도 맑고 정상에서 본 전망이 끝내줬어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 등산 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
826,일반 대화,이번에 헬스장 다녀왔는데 처음엔 힘들었는데 점점 재미가 붙더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 헬스장 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
827,일반 대화,이번에 캠핑 다녀왔는데 밤에 별이 쏟아지는 것처럼 보여서 감탄했어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 캠핑 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
828,일반 대화,이번에 핸드폰 다녀왔는데 카메라 화질이 너무 좋아서 사진 찍는 맛이 나더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 핸드폰 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
829,일반 대화,이번에 노래방 다녀왔는데 신곡 불렀는데 반응이 좋아서 기분이 좋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 노래방 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
830,일반 대화,이번에 미술관 다녀왔는데 작품 하나하나가 인상 깊고 설명도 잘 돼 있었어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 미술관 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
831,일반 대화,이번에 맛집 다녀왔는데 파스타가 깊은 맛이 나고 분위기도 좋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 맛집 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
832,일반 대화,이번에 도서관 다녀왔는데 조용하고 집중이 잘 돼서 공부가 잘됐어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 도서관 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
833,일반 대화,이번에 이어폰 다녀왔는데 음질이 완전 좋아서 음악 몰입감이 최고였어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 이어폰 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
834,일반 대화,이번에 여행 다녀왔는데 제주도 갔는데 바다도 예쁘고 음식도 맛있었어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 여행 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
835,일반 대화,이번에 강아지 다녀왔는데 산책 나갔더니 사람들이 귀엽다고 다들 웃더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 강아지 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
836,일반 대화,이번에 카페 다녀왔는데 분위기가 아늑해서 사진 찍기에도 좋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 카페 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
837,일반 대화,이번에 치킨 다녀왔는데 양념 반 후라이드 반이 진리더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 치킨 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
838,일반 대화,이번에 콘서트 다녀왔는데 노래 따라 부르면서 신나게 즐겼어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 콘서트 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
839,일반 대화,이번에 자전거 다녀왔는데 한강 달리니까 바람이 시원하고 기분이 최고였어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 자전거 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
840,일반 대화,이번에 전시회 다녀왔는데 작품들이 감동적이었고 설명도 잘 돼 있었어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 전시회 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
841,일반 대화,이번에 바닷가 다녀왔는데 파도 소리 들으니까 힐링되고 모래사장에서 걷는 것도 즐거워 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 바닷가 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
842,일반 대화,이번에 빵집 다녀왔는데 크루아상이랑 마카롱이 바삭하고 달콤해서 기다린 보람이 있었어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 빵집 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
843,일반 대화,이번에 경기장 다녀왔는데 응원 열기가 대단했고 마지막 골 장면은 소름 돋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 경기장 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
844,일반 대화,이번에 영화관 다녀왔는데 스토리도 탄탄하고 액션 장면이 시원시원했어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 영화관 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
845,일반 대화,이번에 등산 다녀왔는데 공기도 맑고 정상에서 본 전망이 끝내줬어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 등산 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
846,일반 대화,이번에 헬스장 다녀왔는데 처음엔 힘들었는데 점점 재미가 붙더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 헬스장 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
847,일반 대화,이번에 캠핑 다녀왔는데 밤에 별이 쏟아지는 것처럼 보여서 감탄했어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 캠핑 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
848,일반 대화,이번에 핸드폰 다녀왔는데 카메라 화질이 너무 좋아서 사진 찍는 맛이 나더라 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 핸드폰 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
849,일반 대화,이번에 노래방 다녀왔는데 신곡 불렀는데 반응이 좋아서 기분이 좋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 노래방 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
850,일반 대화,이번에 미술관 다녀왔는데 작품 하나하나가 인상 깊고 설명도 잘 돼 있었어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 미술관 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
851,일반 대화,이번에 맛집 다녀왔는데 파스타가 깊은 맛이 나고 분위기도 좋았어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 맛집 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
852,일반 대화,이번에 도서관 다녀왔는데 조용하고 집중이 잘 돼서 공부가 잘됐어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 도서관 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
853,일반 대화,이번에 이어폰 다녀왔는데 음질이 완전 좋아서 음악 몰입감이 최고였어 진짜 인상 깊었어 분위기도 좋고 기분 전환도 되더라 사진도 많이 찍었어 보여줄까 좋아 보여줘 나도 갑자기 이어폰 가고 싶어지네 다음엔 우리 같이 가자 일정 맞춰서 꼭 가자 이렇게 같이 하면 더 재밌을 거야
